entity_id,canonical_name,canonical_phone,categories,n_raw_rows
586,Bright EndpointBase,4684892389,LMS|MSP Platform,59
587,PioneerOnboardCloud,7114957376,HR,30
588,Beacon ChartLabs,3743745094,Medical,36
589,PrimeTalentSync,2257456047,HR,31
590,True MatterTech,2634576310,Legal,32
591,Nova ResourcePoint,8323503135,ERP,32
592,IndigoChain Tech,5074102532,ERP,19
593,PivotRxPlatform,2199623300,Medical,16
594,BoldTeamCloud,2203469616,HR,27
595,ClearQuiz App,2366471376,LMS,29
596,RavenRxDesk,5993102411,Medical,29
597,PivotPatch Platform,6796031086,Legal|MSP Platform,57
598,MetaChainDesk,9115008807,ERP,34
599,BoldNet Soft,6712136577,MSP Platform,36
600,TidalShift Sphere,8349257377,HR,26
601,Pioneer LedgerApp,3377654310,ERP,22
602,Umbra OnboardLogic,3876098367,HR,38
603,Raven GridSphere,2204865092,MSP Platform,38
604,Mosaic StockSolutions,4937471109,ERP,41
605,Mosaic PulseHub,3613530526,Medical,35
606,Atlas RxDesk,8142330752,Medical,37
607,JuniperShiftLabs,3768705610,HR,18
608,VistaUptimeSystems,4474838726,MSP Platform,28
609,SilverClause Cloud,9539903038,Legal,38
610,Bold Roster Outsourcing,8747531840,HR,17
611,Juniper RosterWorks,4024155256,HR,26
612,RidgeBenefit Solutions,9328192759,HR,21
613,IndigoTutor Works,6045130614,LMS,30
614,NimbusTriage Sphere,6144919098,Medical,38
615,GoldenPerform App,6422252864,HR,35
616,Solid OpsWorks,5572446294,ERP,36
617,Zen MedSuite,4899258501,Medical,26
618,ApexOrder Labs,5323932878,ERP,26
619,PolarisFinDesk,8056642169,ERP,35
620,VeloMentor Soft,4146954711,LMS,27
621,Xenon OpsLogic,8635461012,ERP|Legal,32
622,QuantumChartPlatform,3544206722,Medical,25
623,Bold TalentSoft,7347051433,HR,34
624,Quartz RxSystems,2256693244,Medical,29
625,Omni StackLabs,5606930409,MSP Platform,30
626,AnchorPayrollBase,7939912723,HR,28
627,CrestHealthFlow,9698826906,Medical,29
628,CrestCase Hub,5526707949,Legal,31
629,SableRemoteSolutions,5148390032,MSP Platform,26
630,BoldOps Logic,7082788929,ERP,34
631,Bold TriageFlow,4309873439,Medical,26
632,SummitPerformFlow,6896520402,HR,15
633,WillowChartDesk,7158532270,Medical,28
634,QuantumMentorApp,5409885965,LMS,22
635,HaloCareCloud,7658561110,Medical,38
636,TrueClinic Base,8607418649,Medical,26
637,BrightMonitor App,8048150752,Legal|MSP Platform,21
638,CrestResource Soft,5966767246,ERP,27
639,Meta Brief Recruiting,5419320069,Legal,26
640,JuniperMonitorSystems,7853158050,MSP Platform|Medical,45
641,TrueBenefit Solutions,6645423743,HR,24
642,Falcon CohortSync,6448668552,LMS,23
643,RapidForgeFlow,4916007578,ERP,35
644,PioneerMedSoft,2937850547,Medical,20
645,Velo ShiftLogic,5046972692,HR,37
646,Prime PlanCore,8119476564,ERP,24
647,RidgeEndpoint Sync,5864429553,MSP Platform,30
648,EmberTalent Platform,8486595975,HR,32
649,RidgewayBriefCore,8254435642,Legal,37
650,FusionPayrollSystems,7908092263,HR,19
651,JuniperTriageSync,5293693644,Medical,26
652,HaloOnboardSync,7035589194,HR,38
653,Anchor CultureSoft,8095816143,HR,33
654,Silver NetSuite,3527224968,MSP Platform,29
655,NorthPatch Hub,9185861651,MSP Platform,31
656,GoldenTriageHub,2856470041,MSP Platform|Medical,38
657,BoldPulse Logic,2042429211,Medical,36
658,BlueCultureSync,7649176226,HR,36
659,Onyx ResourceLogic,4015531047,ERP|MSP Platform,27
660,JuniperPatient Point,9237829999,Medical,21
661,HaloFin Tech,6235209248,ERP,21
662,Raven LessonCore,4397349311,LMS,25
663,Indigo BriefPlatform,7564294580,Legal,28
664,DeltaClause Logic,7846806995,Legal,31
665,ZenResource Hub,5719656442,ERP,32
666,ArchBenefitHub,6804630251,HR,32
667,AtlasCaseSync,2447493996,Legal,37
668,Keystone DocketCloud,6129358649,Legal,26
669,TidalLedger Tech,6985820438,ERP,36
670,Cobalt HealthLabs,4089860797,Medical,21
671,SilverStock Systems,3314415524,ERP,26
672,LumenChart Systems,8174740783,Medical,25
673,Beacon CultureBase,3445800141,HR,23
674,RavenPayrollLogic,7108485225,HR,36
675,Vertex’s StockSoft,7793630762,ERP,31
676,HaloTalentSolutions,2372245213,HR,31
677,VeloPayrollSphere,6463594513,HR,24
678,FusionCounsel Suite,3615114989,Legal,33
679,NovaPlan App,7383855613,ERP,36
680,RapidLedger Solutions,4145541843,ERP,30
681,JuniperMonitorSuite,3766038472,HR|MSP Platform,51
682,NovaFilingHub,3358574142,Legal|MSP Platform,57
683,Sablé BatchFlow,5763710519,ERP,35
684,CrownTeamSuite,5747791773,HR,25
685,NovaCompli Works,8168565993,Legal,31
686,Apex CaseLogic,5417206794,Legal|Medical,50
687,PioneerLedgerCore,2655980541,ERP,35
688,North LedgerCore,6024294814,ERP,24
689,AtlasPulse Sync,4704082535,Medical,37
690,Umbra ResourceBase,2466655185,ERP,31
691,GoldenStockLogic,7335576386,ERP,36
692,CobaltClinic Tech,6622842355,Medical,31
693,Golden StockHub,9877841090,ERP,24
694,ZephyrClause Works,2768599850,Legal,37
695,QuantumResourceHub,4645486101,ERP,33
696,Ridgeway StockSoft,6862659397,ERP,35
697,Mosaic LawCore,7212589185,Legal,28
698,Cedar NodeSolutions,5693333198,MSP Platform,30
699,AltaEndpoint Platform,3388887988,MSP Platform,29
700,Velo CaseSystems,3693519745,Legal,19
701,FalconTutorLabs,3485618234,ERP|LMS,41
702,Keystone ResourceTech,9639468530,ERP,38
703,ZephyrShift Works,8289501639,HR,35
704,Pioneer Culture Consulting Group,3113244937,HR,21
705,SummitCareSphere,8988910545,Medical,24
706,Halo TrainApp,6393772739,LMS,39
707,Summit PlanSoft,3808371712,ERP,29
708,Zephyr HealthSolutions,6614586013,Medical,33
709,HarborBenefit Suite,8017836715,HR,26
710,Prime CourseSoft,4898443394,LMS,24
711,Bright OpsSuite,4542234696,ERP,22
712,Xenon Ops Outsourcing,7274570581,ERP,21
713,FalconPlanFlow,6195418107,ERP,27
714,CedarPayrollSolutions,4908428635,HR,39
715,QuantumClinic Systems,4895400460,Medical,25
716,Golden PeoplePoint,3678087059,HR,40
717,Lattice Patient Recruiting,8453478002,Medical,16
718,OrbitStock Works,2433014659,ERP,34
719,Mosaic EndpointDesk,5934776984,MSP Platform,37
720,Xenon TicketCloud,8814895703,MSP Platform,30
721,ArchFiling Platform,7414312945,Legal,26
722,MosaicUptime Systems,6274206456,MSP Platform,31
723,Willow MedBase,2524078724,Medical,36
724,Bright TriageWorks,9432660727,Medical,24
725,Keystone PeopleSoft,2604390596,HR,33
726,Indigo LedgerSuite,6356074025,ERP,25
727,Clear PlanPoint,8492032756,ERP,36
728,KeystoneChartSolutions,7416949631,Medical,32
729,SummitTriageSuite,5119764145,Medical,22
730,Cobalt BatchSoft,2725941751,ERP,30
731,CrownBrief Cloud,2657251224,Legal,35
732,Cedar UptimeSphere,3503053223,MSP Platform,22
733,PivotCounsel Cloud,3113004257,Legal,31
734,SilverPlan Sphere,8645494117,ERP,29
735,QuantumDocketBase,5038112578,Legal,40
736,Delta OpsDynamics,3755036583,ERP,31
737,Silver ChainPlatform,9206637369,ERP,22
738,NorthPayrollSoft,2824216886,HR,37
739,Rapid CompliLogic,8887414853,Legal,24
740,ZenPerform Solutions,2979588892,HR,31
741,VistaRosterSolutions,9128250357,HR,32
742,PivotBatch Platform,8187967852,ERP,30
743,GraniteStockApp,5068317029,ERP,30
744,Cobalt PlanTech,5048381878,ERP,29
745,LumenFinSphere,4766968209,ERP,34
746,GraniteRx Sphere,6813723815,Medical,25
747,CobaltVital Tech,7016243834,Medical,35
748,GranitePatient Core,3627331101,Medical,29
749,QuantumTeam Logic,8655786628,HR,30
750,TidalUptime Tech,3664254451,MSP Platform,27
751,GoldenOpsDynamics,3685587115,ERP,31
752,IronVitalSystems,7415945759,Medical,38
753,Cedar ForgeBase,8675968084,ERP,28
754,Xenon ShiftHub,3453545498,HR|Medical,30
755,CoreOnboard Suite,6466553731,HR,19
756,PivotUptimeSphere,7728437636,MSP Platform,28
757,QuantumResource Hub,6308272664,ERP,31
758,CoreChain Core,9149095884,ERP,29
759,ArchLedgerSuite,5949478806,ERP,36
760,Ridgeway RosterCore,9642801822,HR,37
761,VistaStock Cloud,4182147788,ERP,34
762,AltaBenefit Solutions,3987108943,HR,34
763,Zephyr TriageSystems,3309214294,ERP|Medical,54
764,Lumen ForgeSuite,3639923552,ERP,20
765,NimbusClinic Cloud,6652338277,Medical,25
766,QuartzCulture Desk,7946156365,HR,21
767,AtlasVitalCore,4937984348,Medical,27
768,EmberUptimeLabs,7449161307,MSP Platform,36
769,SilverBatch Flow,8809744528,ERP,25
770,RidgePatch Base,2023946448,MSP Platform,35
771,Silver’s StockPoint,6439942763,ERP,33
772,BoldChainLogic,9894166904,ERP|Medical,52
773,Nimbus ChainSync,8585810760,ERP,32
774,Falcon CaseApp,9363009048,Legal,30
775,Cobalt ChainHub,4516269893,ERP,30
776,Cedar PerformSphere,4844679864,HR,30
777,DeltaRemote Cloud,4835483758,MSP Platform,34
778,Ridgeway CultureSphere,3757770018,HR,27
779,ZenForge Cloud,7016282762,ERP,24
780,Beacon VerdictHub,2943583248,Legal,25
781,EmberShiftSuite,6835738171,HR,36
782,Bold OpsFlow,4896199002,ERP,40
783,NovaCare Base,6537425935,Medical,29
784,MetaMonitor Systems,2185040018,MSP Platform,32
785,KeystoneMentor Hub,6779555700,LMS,26
786,BoldOrder Logic,3186459154,ERP,33
787,TidalPlanPlatform,8455390491,ERP,40
788,TruePlan Platform,4366936193,ERP,20
789,RidgewayFin Sphere,6174308689,ERP,31
790,Crest StackCloud,4679866464,MSP Platform,37
791,Velo OnboardSolutions,2894339819,HR,25
792,MosaicRoster Solutions,3475739067,HR,38
793,Mosaic CohortPlatform,9533119961,LMS,28
794,CobaltCulturePlatform,8149671163,HR,28
795,Velo CultureLabs,8023253885,HR,23
796,LatticePerform Platform,7288512142,HR,27
797,PolarisPeople Suite,4554728985,HR,30
798,Mosaic TalentLabs,8983236207,HR,19
799,TrueNodePlatform,8027607922,MSP Platform,18
800,KeystoneCulture Works,8054270120,HR,30
801,AnchorEndpoint Core,6639974180,MSP Platform,39
802,MosaicHealth’s Tech,2534438579,Medical,25
803,Anchor LessonBase,3737550555,LMS,27
804,Apex ChartSphere,4346820447,Medical,28
805,EmberOrder Works,8938968614,ERP,32
806,ArchResourceSoft,4952279532,ERP,34
807,Nova MentorHub,5296668095,LMS,34
808,Keystone PlanSphere,6125143530,ERP,19
809,Arch Docket Staffing,6532484322,Legal,23
810,ZephyrMentor Flow,5009725467,LMS,30
811,Arch ForgeLabs,2514046525,ERP,36
812,OnyxPlanTech,6193743659,ERP,27
813,ZephyrCare Sync,2046417838,Medical,26
814,NovaCare Systems,5814870285,Medical,30
815,FalconBenefit Base,9357891562,HR,35
816,RidgewayQuiz App,5968638215,LMS,38
817,GoldenHealth Sync,6712099423,Medical,27
818,FusionHealthHub,6994213242,Medical,35
819,Bold’s UptimeTech,7362893139,MSP Platform,35
820,CrownMonitorDesk,7694942838,MSP Platform,32
821,UmbraPeopleWorks,7573965171,HR|LMS,44
822,PioneerPulseDesk,4903958895,Medical,31
823,SilverCaseLabs,5135761708,Legal,26
824,MetaUptime Point,2396303186,MSP Platform,32
825,JuniperFinWorks,7515965050,ERP,35
826,NimbusMonitorLogic,9833909336,MSP Platform,37
827,LatticeTriage Soft,6186868296,ERP|Medical,47
828,PrimePayroll Platform,5915587667,HR,35
829,Core Compli Consulting Group,6374840084,Legal,20
830,SummitRemote Soft,8318111332,MSP Platform,30
831,PioneerOnboardBase,2963438005,HR,20
832,TrueOrder Cloud,4502174264,ERP,36
833,Anchor Stock Staffing,8238772046,ERP,12
834,VeloForge Suite,5983885676,ERP,25
835,PivotLedger App,6606547604,ERP,24
836,Atlas ChartSync,8024237855,Medical,32
837,RidgePlan Point,9228245909,ERP,19
838,CrestPatch Tech,8094314632,MSP Platform,30
839,BluePeople Sync,9394959766,HR,25
840,Lumen OrderHub,8196820750,ERP,23
841,LumenPlanWorks,9222461116,ERP|MSP Platform,39
842,AtlasTriagePoint,5358009442,Medical,25
843,VistaUptime Cloud,4723491245,MSP Platform,24
844,NorthPerform Core,9608174535,HR,24
845,GraniteCompliSync,4015570557,Legal,29
846,OrbitPeople Systems,8317685836,HR,19
847,Vertex Stock BPO Services,9542420680,ERP,13
848,KeystoneRemote Tech,9475612332,MSP Platform,35
849,Summit OpsLogic,3182009627,ERP,23
850,Blue HealthTech,7163714397,Medical,26
851,Nova MedPlatform,9185011950,Medical,26
852,Bright LearnSuite,8766025316,LMS,38
853,LatticeTalentApp,6946451386,HR,34
854,JuniperBriefBase,5149673080,Legal,36
855,Polaris VerdictPoint,3983918689,Legal,33
856,Beacon CareCloud,3859304135,Medical,31
857,Blue Batch Consulting Group,3747042127,ERP,18
858,Alta Stack Manpower Services,6486090408,MSP Platform,26
859,ClearCourse Sync,9642896304,LMS,27
860,PivotOps Hub,3624797439,ERP,23
861,WillowPerformLabs,7712746035,HR,21
862,Ember CounselLogic,8095981123,Legal,24
863,RidgewayUptimeSphere,9629857855,MSP Platform,25
864,ZephyrOnboardDynamics,7238141620,HR,31
865,Nimbus OrderWorks,5319627526,ERP,23
866,Vista Uptime Staffing,4903460676,MSP Platform,20
867,CrestBatch Dynamics,5729018606,ERP,38
868,Onyx PayrollWorks,4698200511,HR,31
869,Ridge OpsSphere,9129659123,ERP,38
870,Solid FilingFlow,6314607831,Legal|Medical,50
871,Apex StackLogic,7668909189,MSP Platform,27
872,Velo RxSystems,7204379046,Medical,21
873,Halo Patient Manpower Services,9566251370,Medical,15
874,PrimePeople Point,6333949059,HR,36
875,OmniChart Cloud,6448308761,Medical,37
876,RidgewayUptime Dynamics,9638662939,MSP Platform,39
877,GoldenQuizFlow,3853322560,LMS,25
878,IronVitalPoint,7426000281,Medical,39
879,BrightRx Sync,3914207654,Medical,29
880,RavenFin Works,5689109298,ERP,35
881,CrestForge Flow,5645527076,ERP,29
882,ZephyrPulseTech,6702203233,Medical,24
883,ClearStock Works,4903299583,ERP,33
884,XenonFilingTech,7207183534,Legal,27
885,WillowPulse Soft,5833041467,Medical,32
886,Indigo CareApp,8248873129,LMS|Medical,51
887,HaloChart Logic,9172103910,Medical,30
888,IndigoClinic Core,5046326172,Medical,36
889,BrightCohortPlatform,7454777761,LMS,28
890,SolidMonitorCloud,8212471871,MSP Platform,34
891,QuantumStock Base,8065864726,ERP,33
892,Golden PayrollPlatform,2489642866,HR,24
893,Orbit ChainPlatform,2262282109,ERP,33
894,Sable Care Recruiting,5999336207,Medical,24
895,OrbitTriage Logic,7727428324,Medical,30
896,ZenOrder Solutions,6964827197,ERP,38
897,LatticePatientSoft,5239678674,Medical,29
898,RidgewayDocket Core,6238239616,Legal,36
899,MetaRxSync,8834999221,Medical,39
900,Silver DocketCloud,4713724563,Legal,41
901,HaloPatientApp,6075332065,Medical,30
902,BeaconCase Base,4332432792,Legal,25
903,IronCultureSync,6585572778,HR,32
904,Cedar CaseLabs,9165204337,Legal,29
905,MetaLedgerApp,6304923077,ERP,36
906,Golden CompliSync,8733229329,Legal,39
907,TrueOnboardApp,7635066795,HR,21
908,WillowPerform Sphere,4634981237,HR,31
909,North ForgéSolutions,3063013131,ERP,29
910,AtlasResource App,5314875587,ERP,28
911,KeystoneRemoteDesk,9174218173,MSP Platform,32
912,NorthClinic Solutions,6582741853,Medical,21
913,PrimeVerdictCloud,6368033047,Legal,31
914,BlueCounsel Base,7858181250,Legal,32
915,Indigo Order Talent Agency,6517892263,ERP,12
916,XenonChain Flow,6448925535,ERP,26
917,Atlas PlanApp,3146305464,ERP,26
918,RapidTeamSolutions,5625209256,HR,39
919,BlueTicket Sync,4265573008,MSP Platform,39
920,Juniper PulsePoint,9457257631,Medical,36
921,OmniCultureCore,9718327886,HR,30
922,Iron CounselDynamics,2809692884,ERP|Legal,56
923,BoldMentorSoft,6153676842,LMS,36
924,GraniteVitalPoint’s,4452335226,Medical,30
925,Delta PatchBase,3197813918,MSP Platform,32
926,Raven ChartDesk,8394259383,Medical,37
927,Umbra PatientBase,8352738037,Medical,25
928,EmberStackHub,2087105017,MSP Platform,35
929,GraniteOpsSphere,9852413539,ERP,32
930,BeaconNode Cloud,8799319011,MSP Platform,22
931,MetaLawSystems,9814048255,Legal,37
932,FalconCulture Core,3854488845,HR,24
933,Raven LedgerPoint,9763136861,ERP|Medical,52
934,ArchLearnPlatform,5779879861,LMS,28
935,RidgewayPeopleSync,3842217817,HR,32
936,FalconCultureLabs,2885230468,HR,20
937,Ridge PlanSphere,7499185226,ERP,28
938,UmbraBrief’s Sync,4145736179,Legal,37
939,RavenLaw Base,3843973679,Legal,35
940,BrightRx Desk,2867308476,Medical,38
941,ClearLedger Tech,7575120133,ERP,24
942,RidgeRxLabs,9419699719,HR|Medical,49
943,ClearPatient Platform,3594110909,Medical,33
944,North OrderDynamics,4948885613,ERP,27
945,Ridgeway PayrollCore,3034441970,HR,36
946,Cobalt PlanSystems,6062723881,ERP,21
947,BlueVitalLogic,9879961981,Medical,31
948,Umbra OpsSuite,8864057487,ERP,20
949,CedarRosterSphere,3603542689,HR,35
950,MosaicTalentSoft,6889911241,HR,39
951,Atlas RosterSphere,2706733901,HR,31
952,CobaltFinCore,2648654767,ERP,27
953,EmberCare Dynamics,8393167994,Medical,36
954,SolidPatchSuite,6643095385,MSP Platform,35
955,CoreClinicLabs,3093378877,Medical,39
956,Quantum CourseSoft,7158082625,LMS|Legal,41
957,BrightClausePlatform,9508061134,Legal,27
958,CrownStock Works,4949990538,ERP,21
959,FusionPlanTech,6306402156,ERP,34
960,BrightTriageCore,9795240859,Medical,32
961,Rapid TalentPoint,6489648819,HR,23
962,Nimbus MonitorCore,6377465815,MSP Platform,35
963,Beacon NetSoft,3859266118,MSP Platform,16
964,Onyx PulseSync,6115343580,Medical,34
965,AltaChartCore,6118866077,Medical,35
966,Apex LawLogic,8684848973,Legal,21
967,BoldNet Platform,2459703683,MSP Platform,36
968,ArchStack Works,7122315275,MSP Platform,24
969,BluePulseCore,8846519037,Medical,29
970,Ridge LawSoft,4094888222,Legal,28
971,LatticeLedger Tech,8356732053,ERP,28
972,TrueVerdictDesk,3788320281,Legal,38
973,EmberOrder Solutions,6182958915,ERP,30
974,NovaBrief Cloud,2196601518,Legal,32
975,GraniteChainSolutions,6584345881,ERP,36
976,Velo LessonPlatform,8675529233,LMS,37
977,RidgewayLaw Base,5284161183,Legal,34
978,Blue BatchLogic,3529902454,ERP,24
979,GraniteClause Base,9062386523,Legal,26
980,CrownVérdict Solutions,5592931602,Legal,29
981,CobaltSkillSync,4747064384,LMS,31
982,QuartzResourceDynamics,4724828990,ERP,33
983,Silver ChainPoint,5768986058,ERP,32
984,PolarisBatch Solutions,2446858841,ERP,33
985,FusionCulture Base,6309521128,HR,28
986,PolarisMonitor Base,8094227674,MSP Platform,33
987,Anchor TeamHub,2385299068,HR|LMS,32
988,NimbusResource Dynamics,8964379802,ERP,26
989,Umbra ClinicTech,7776645084,Medical,26
990,CrestBenefitHub,2409347820,HR,30
991,Cobalt TicketHub,2498861630,MSP Platform,32
992,CoreResource Dynamics,2769026282,ERP,32
993,Quantum BenefitHub,9217313363,HR,21
994,PrimeRoster Base,2873209101,HR,23
995,Crown VerdictBase,5274663531,Legal,34
996,Juniper PeopleCloud,5513255807,HR,31
997,Polaris StockTech,8966300423,ERP,25
998,PrimeForge Logic,6827014842,ERP,27
999,RapidPeople Core,6193145323,HR,30
1000,Nova Onboard Manpower Services,8883965632,HR,18
1001,FusionMonitor Labs,2993922165,MSP Platform,37
1002,AtlasCare Sync,5118208828,Medical,37
1003,Ridge NetLogic,8344950628,MSP Platform,33
1004,Crest PerformDynamics,3903809108,HR,34
1005,Raven TalentFlow,9708429317,HR,34
1006,JuniperMonitor Point,6336502440,MSP Platform,17
1007,Mosaic CaseApp,4686722577,Legal,37
1008,XenonNet App,5986863583,MSP Platform,27
1009,AnchorTeamCore,5588935871,HR,26
1010,OnyxMonitor Logic,2896139330,MSP Platform,40
1011,GranitePerformDesk,4819053017,HR,35
1012,Lumen BenefitSphere,7103305505,HR,32
1013,EmberClauseHub,7505995747,Legal,26
1014,OnyxTalentSuite,9345504245,ERP|HR,46
1015,DeltaCareDesk,6788252219,Medical,37
1016,ApexChart Dynamics,4194580015,Medical,35
1017,Pivot CaseSystems,2123379130,Legal,30
1018,Rapid ChainTech,8763362431,ERP,34
1019,SolidEndpoint Cloud,5434129704,MSP Platform,32
1020,JuniperBriefTech,9363031578,Legal,27
1021,PioneerResourceBase,8898518330,ERP,34
1022,CobaltRoster Tech,9748408364,HR,21
1023,Quantum TriageApp,8516507864,Medical,24
1024,Willow TriageSphere,4884305126,Medical,33
1025,Lumen BriefBase,3144610772,Legal,37
1026,SilverTrainApp,5037865978,LMS,34
1027,AnchorFilingSoft,7835612402,Legal,35
1028,IronMonitor Dynamics,7199369122,MSP Platform,32
1029,ZenTicketLabs,5769096454,MSP Platform,36
1030,AnchorStockFlow,4307166201,ERP,40
1031,Umbra FilingLabs,6666801101,Legal,32
1032,Lattice TutorSoft,4106596682,LMS,22
1033,Velo PayrollSync,2824750791,HR,31
1034,TrueTeam Cloud,6577679619,HR,34
1035,Golden VitalLogic,3849415288,Medical,31
1036,CobaltDocket Cloud,6824524327,Legal,30
1037,BeaconTalent Labs,9078456598,HR,29
1038,CrownLaw Core,9208278601,Legal,30
1039,Raven CounselSync,6903680272,Legal,39
1040,Fusion OrderPoint,6643786821,ERP,40
1041,UmbraUptimePlatform,9693008192,MSP Platform,20
1042,True UptimeSoft,7429680293,MSP Platform,25
1043,Bold CounselCloud,2857539144,Legal,42
1044,BeaconPatient Solutions,7992211270,Medical,20
1045,Sable OpsCloud,8108516708,ERP,33
1046,Crown OpsBase,6252446751,ERP,26
1047,Zephyr PulseHub,6178396172,Medical,21
1048,IronOps Point,8797923435,ERP,31
1049,SilverTriage Sphere,8442501269,Medical,26
1050,OrbitPerformSphere,8492303584,HR,27
1051,OnyxPatientApp,6012928114,Medical,32
1052,Solid LedgerFlow,9608035977,ERP|LMS,48
1053,JuniperChainSolutions,6956662982,ERP,31
1054,BoldPayroll Cloud,8908326541,HR,33
1055,Bold TeamSuite,3335874775,HR,39
1056,RavenCare Labs,6037179236,Medical,26
1057,SolidPulseHub,3029840551,Medical,23
1058,Clear BriefSync,6188154374,Legal,33
1059,Core LedgerCore,6069310275,ERP,30
1060,Ember’s PlanSync,3709702280,ERP,34
1061,TrueLedger Tech,8224548108,ERP,27
1062,CedarLawBase,3473903412,Legal,25
1063,OmniMentor Desk,6442665137,LMS,32
1064,Clear CounselBase,2707407138,Legal,36
1065,ZephyrPayrollHub,8223747245,HR,36
1066,Crest RosterSystems,3417754507,HR,35
